precision,recall,f1-score,support,accuracy,roc,category,class,model_name
0.8814850760548971,0.8814829043411448,0.8760494029213617,5206,0.8814829043411448,0.8170448812996195,weather_related,weighted avg,adaBoost_cv_MLSMOTE_scoringF1
0.9665042630937881,0.9935308848080133,0.9798312409960898,4792,,,floods,0,adaBoost_cv_MLSMOTE_scoringF1
0.8892857142857142,0.6014492753623188,0.717579250720461,414,,,floods,1,adaBoost_cv_MLSMOTE_scoringF1
0.9603635640529616,0.9623511333077218,0.9589760116503137,5206,0.9623511333077218,0.7974900800851661,floods,weighted avg,adaBoost_cv_MLSMOTE_scoringF1
0.9541968911917098,0.9816631130063966,0.967735155018392,4690,,,storm,0,adaBoost_cv_MLSMOTE_scoringF1
0.7742782152230971,0.5717054263565892,0.657748049052397,516,,,storm,1,adaBoost_cv_MLSMOTE_scoringF1
0.9363639989904412,0.9410295812524011,0.9370103477424694,5206,0.9410295812524011,0.776684269681493,storm,weighted avg,adaBoost_cv_MLSMOTE_scoringF1
0.991321118611379,0.9978644923315861,0.9945820433436532,5151,,,fire,0,adaBoost_cv_MLSMOTE_scoringF1
0.47619047619047616,0.18181818181818182,0.26315789473684215,55,,,fire,1,adaBoost_cv_MLSMOTE_scoringF1
0.9858789009138857,0.9892431809450634,0.986854742503589,5206,0.9892431809450634,0.589841337074884,fire,weighted avg,adaBoost_cv_MLSMOTE_scoringF1
0.9787993282955499,0.9893910460428602,0.9840666877703915,4713,,,earthquake,0,adaBoost_cv_MLSMOTE_scoringF1
0.8868778280542986,0.795131845841785,0.8385026737967913,493,,,earthquake,1,adaBoost_cv_MLSMOTE_scoringF1
0.9700945070087776,0.9709950057625817,0.970282004925792,5206,0.9709950057625817,0.8922614459423227,earthquake,weighted avg,adaBoost_cv_MLSMOTE_scoringF1
0.9848866498740554,0.9990172955974843,0.9919016489413601,5088,,,cold,0,adaBoost_cv_MLSMOTE_scoringF1
0.8888888888888888,0.3389830508474576,0.49079754601226994,118,,,cold,1,adaBoost_cv_MLSMOTE_scoringF1
0.9827107497979413,0.9840568574721476,0.9805435459552609,5206,0.9840568574721476,0.669000173222471,cold,weighted avg,adaBoost_cv_MLSMOTE_scoringF1
0.9522243713733075,0.9963570127504554,0.9737909207793491,4941,,,other_weather,0,adaBoost_cv_MLSMOTE_scoringF1
0.5,0.06792452830188679,0.11960132890365449,265,,,other_weather,1,adaBoost_cv_MLSMOTE_scoringF1
0.9292048826268752,0.9490971955436035,0.9303102750154115,5206,0.9490971955436035,0.532140770526171,other_weather,weighted avg,adaBoost_cv_MLSMOTE_scoringF1
0.8591130914491831,0.9707504195636538,0.9115263394867178,4171,,,direct_report,0,adaBoost_cv_MLSMOTE_scoringF1
0.7525354969574036,0.35845410628019325,0.4856020942408377,1035,,,direct_report,1,adaBoost_cv_MLSMOTE_scoringF1
0.8379244993825308,0.8490203611217826,0.8268487379059483,5206,0.8490203611217826,0.6646022629219235,direct_report,weighted avg,adaBoost_cv_MLSMOTE_scoringF1
